Date,Open,Close
4/17/2000,91.4111,95.1723
4/18/2000,95.0455,97.6868
4/19/2000,97.708,96.7782
4/20/2000,97.0741,97.2431
4/24/2000,95.6794,96.1866
4/25/2000,97.7925,100.1802
4/26/2000,100.0534,99.0497
4/27/2000,96.6937,98.7222
4/28/2000,99.3984,98.1094
5/1/2000,99.1026,99.4407
5/2/2000,98.3842,97.4544
5/3/2000,97.3699,95.1723
5/4/2000,96.0175,95.8907
5/5/2000,95.3836,97.0529
5/8/2000,96.5247,96.3239
5/9/2000,96.736,95.5527
5/10/2000,95.0033,93.3973
5/11/2000,94.7497,95.5315
5/12/2000,95.8907,96.5669
5/15/2000,96.5247,98.2362
5/16/2000,99.1026,99.1871
5/17/2000,98.5109,98.1517
5/18/2000,98.4687,96.9473
5/19/2000,96.3979,95.4259
5/22/2000,95.5104,94.7074
5/23/2000,94.961,93.3128
5/24/2000,93.3128,94.8342
5/25/2000,95.13,93.2071
5/26/2000,93.8622,93.3128
5/30/2000,94.6652,96.3556
5/31/2000,96.3979,96.5669
6/1/2000,97.1586,98.2574
6/2/2000,100.7085,99.9689
6/5/2000,99.7154,99.4829
6/6/2000,99.1449,99.0392
6/7/2000,99.1449,99.7259
6/8/2000,99.7365,99.335
6/9/2000,99.7365,99.1237
6/12/2000,99.3773,97.9615
6/13/2000,97.9193,99.7999
6/14/2000,100.2437,99.9689
6/15/2000,100.1591,100.1802
6/16/2000,100.524,99.359
6/19/2000,99.2743,100.6299
6/20/2000,100.4393,100.2698
6/21/2000,99.592,100.2275
6/22/2000,100.0156,98.7024
6/23/2000,98.8295,97.8552
6/26/2000,98.533,99.1154
6/27/2000,98.946,98.3847
6/28/2000,98.7024,98.6601
6/29/2000,98.1094,97.7281
6/30/2000,97.5587,98.4694
7/3/2000,98.5753,99.825
7/5/2000,99.2108,98.0246
7/6/2000,98.2365,98.7872
7/7/2000,99.4226,100.3757
7/10/2000,100.2275,100.2062
7/11/2000,99.9521,100.418
7/12/2000,101.1806,101.0747
7/13/2000,101.6571,101.5194
7/14/2000,101.9643,102.515
7/17/2000,102.3349,102.3455
7/18/2000,102.0914,101.5089
7/19/2000,101.3076,100.6934
7/20/2000,100.99,102.0914
7/21/2000,101.4983,100.1004
7/24/2000,100.3969,99.5285
7/25/2000,100.1427,99.8462
7/26/2000,99.6132,98.8719
7/27/2000,98.9142,98.533
7/28/2000,98.7659,96.309
7/31/2000,96.8809,96.9232
8/1/2000,97.3469,97.5163
8/2/2000,97.5163,98.0034
8/3/2000,96.8385,98.6812
8/4/2000,99.1684,99.2108
8/7/2000,99.4437,100.3969
8/8/2000,99.9733,100.7782
8/9/2000,101.0853,99.9309
8/10/2000,99.9944,99.4437
8/11/2000,99.3802,99.9097
8/14/2000,100.1639,101.1806
8/15/2000,101.2229,101.0958
8/16/2000,101.2018,100.7358
8/17/2000,100.7782,101.7948
8/18/2000,101.9219,101.4559
8/21/2000,101.6889,102.0066
8/22/2000,102.049,101.8372
8/23/2000,101.5407,102.2396
8/24/2000,102.4514,102.5573
8/25/2000,102.4514,102.515
8/28/2000,102.515,102.8644
8/29/2000,102.6421,102.8856
8/30/2000,102.5573,101.9007
8/31/2000,102.3879,103.2563
9/1/2000,103.8705,103.3622
9/5/2000,102.9386,102.5361
9/6/2000,102.4726,101.3712
9/7/2000,101.8372,102.2396
9/8/2000,101.8583,101.5407
9/11/2000,101.4983,101.3924
9/12/2000,101.4983,100.6511
9/13/2000,100.3122,100.9158
9/14/2000,101.583,101.4241
9/15/2000,100.6972,99.2108
9/18/2000,99.4656,98.2976
9/19/2000,98.6162,99.1895
9/20/2000,98.9984,98.4569
9/21/2000,98.1702,96.9598
9/22/2000,96.9174,98.7223
9/25/2000,99.1683,98.0216
9/26/2000,98.1065,96.7687
9/27/2000,97.5544,97.2783
9/28/2000,97.2996,98.5312
9/29/2000,98.8497,97.5969
10/2/2000,98.0428,97.7455
10/3/2000,98.2127,96.8324
10/4/2000,97.0873,97.6394
10/5/2000,97.4482,97.9791
10/6/2000,97.7668,95.8556
10/9/2000,96.0255,95.1336
10/10/2000,95.1973,93.5622
10/11/2000,93.5197,92.7765
10/12/2000,93.2861,90.4619
10/13/2000,90.3345,93.4773
10/16/2000,93.3711,93.902
10/17/2000,94.0719,91.5661
10/18/2000,90.1221,91.2263
10/19/2000,92.9888,94.6664
10/20/2000,94.0294,95.0699
10/23/2000,95.0911,95.4946
10/24/2000,95.7919,94.8575
10/25/2000,94.2842,92.6279
10/26/2000,93.18,92.8827
10/27/2000,93.6896,94.6452
10/30/2000,94.0719,95.4946
10/31/2000,95.8237,97.1403
11/1/2000,96.6626,96.8112
11/2/2000,97.2783,96.9704
11/3/2000,97.4907,97.0235
11/6/2000,97.2783,97.703
11/7/2000,97.2677,97.6818
11/8/2000,97.8942,95.5159
11/9/2000,95.1336,95.1548
11/10/2000,94.4541,92.8402
11/13/2000,92.1607,92.1182
11/14/2000,93.4135,94.539
11/15/2000,94.4966,94.8363
11/16/2000,94.1674,93.3499
11/17/2000,93.3074,92.8508
11/20/2000,92.2456,91.5236
11/21/2000,91.651,91.9908
11/22/2000,91.29,89.7929
11/24/2000,90.8016,91.6298
11/27/2000,92.734,92.4367
11/28/2000,91.8209,90.8441
11/29/2000,91.3113,90.6742
11/30/2000,90.0372,89.8885
12/1/2000,90.5043,89.846
12/4/2000,89.6125,90.6105
12/5/2000,91.651,93.5834
12/6/2000,93.6259,92.0863
12/7/2000,91.651,90.8228
12/8/2000,93.1375,91.0352
12/11/2000,93.3499,94.1993
12/12/2000,93.902,93.7958
12/13/2000,94.624,92.5111
12/14/2000,92.3306,91.3325
12/15/2000,90.7458,89.2759
12/18/2000,90.0215,90.4688
12/19/2000,90.2984,88.6262
12/20/2000,87.6783,86.0594
12/21/2000,85.8889,86.6558
12/22/2000,87.9339,89.2546
12/26/2000,89.1907,90.2132
12/27/2000,89.8085,90.8736
12/28/2000,90.5327,91.1505
12/29/2000,91.3848,89.425
1/2/2001,89.9789,87.8061
1/3/2001,87.4653,92.0239
1/4/2001,91.9813,91.0333
1/5/2001,90.98,88.0617
1/8/2001,88.5304,88.7434
1/9/2001,89.3291,88.509
1/10/2001,87.9339,90.0641
1/11/2001,89.3611,90.1493
1/12/2001,90.4475,89.9789
1/16/2001,89.9789,90.554
1/17/2001,91.9173,90.9694
1/18/2001,90.9588,91.8747
1/19/2001,92.8333,91.3528
1/22/2001,91.5126,91.9599
1/23/2001,91.6617,92.6842
1/24/2001,92.8759,92.9612
1/25/2001,92.8759,92.7268
1/26/2001,92.1303,92.6203
1/29/2001,92.3647,93.1145
1/30/2001,92.91,93.9325
1/31/2001,93.6598,93.4008
2/1/2001,93.4554,94.0211
2/2/2001,93.6598,91.8875
2/5/2001,91.8875,92.5624
2/6/2001,92.2284,92.2897
2/7/2001,91.833,91.8126
2/8/2001,91.8875,90.7423
2/9/2001,90.8991,89.8698
2/12/2001,89.7744,90.8991
2/13/2001,91.1377,90.1561
2/14/2001,90.422,90.0198
2/15/2001,90.5515,90.8923
2/16/2001,89.2972,88.8882
2/20/2001,89.3245,87.5181
2/21/2001,87.1841,85.6299
2/22/2001,86.1275,85.7594
2/23/2001,85.2618,85.18
2/26/2001,85.7526,86.9932
2/27/2001,86.4343,86.1889
2/28/2001,86.4002,84.4915
3/1/2001,84.5597,84.9346
3/2/2001,83.5031,84.2598
3/5/2001,84.6279,85.0301
3/6/2001,86.1275,85.9435
3/7/2001,86.5024,86.557
3/8/2001,86.2979,86.6524
3/9/2001,85.9571,84.0894
3/12/2001,83.3941,80.4902
3/13/2001,81.39,81.8126
3/14/2001,79.7881,80.1971
3/15/2001,80.7424,80.2175
3/16/2001,80.062,78.6129
3/19/2001,79.1256,80.2124
3/20/2001,80.5883,78.0593
3/21/2001,78.0456,76.7332
3/22/2001,76.5692,75.954
3/23/2001,77.4099,78.2507
3/26/2001,79.0846,79.2486
3/27/2001,79.0299,80.8686
3/28/2001,79.9048,78.6334
3/29/2001,78.401,78.9342
3/30/2001,78.982,79.7613
4/2/2001,79.4947,78.0593
4/3/2001,77.9089,75.455
4/4/2001,75.578,75.7694
4/5/2001,77.4441,78.6403
4/6/2001,77.9157,77.4441
4/9/2001,77.9226,78.3053
4/10/2001,78.9137,79.7339
4/11/2001,81.1898,79.7886
4/12/2001,79.4947,81.2377
4/16/2001,80.8549,80.3833
4/17/2001,80.185,81.5179
4/18/2001,82.7483,84.7579
4/19/2001,84.9288,85.8857
4/20/2001,85.3731,85.0996
4/23/2001,84.5186,83.5549
4/24/2001,83.7462,83.1037
4/25/2001,82.9944,84.1905
4/26/2001,84.5733,84.5665
4/27/2001,85.3867,85.9746
4/30/2001,86.4325,86.5761
5/1/2001,85.4892,86.8426
5/2/2001,87.0887,86.6854
5/3/2001,86.2138,85.5849
5/4/2001,84.5186,87.0409
5/7/2001,86.7128,86.289
5/8/2001,86.7128,86.248
5/9/2001,85.6123,85.8857
5/10/2001,86.9862,86.1386
5/11/2001,86.1249,85.5439
5/14/2001,85.3731,85.7148
5/15/2001,85.8173,86.1113
5/16/2001,85.332,88.1413
5/17/2001,88.1755,88.2781
5/18/2001,88.237,88.6813
5/21/2001,88.7497,89.9869
5/22/2001,90.1099,89.8707
5/23/2001,89.5768,88.3464
5/24/2001,88.4968,88.6062
5/25/2001,88.6198,87.5604
5/29/2001,87.6424,86.8631
5/30/2001,86.5282,85.6465
5/31/2001,85.7353,86.0908
6/1/2001,86.2616,86.6239
6/4/2001,86.6718,87.0409
6/5/2001,87.1434,88.0388
6/6/2001,88.0593,87.3074
6/7/2001,86.8426,87.6219
6/8/2001,87.2869,86.8085
6/11/2001,86.6102,86.1933
6/12/2001,85.3457,86.0429
6/13/2001,86.2411,85.3047
6/14/2001,84.8809,83.3908
6/15/2001,82.8804,83.5248
6/18/2001,83.3877,83.1204
6/19/2001,83.8881,83.4837
6/20/2001,83.0724,83.9224
6/21/2001,83.7784,84.8752
6/22/2001,84.649,84.2103
6/25/2001,84.505,83.4357
6/26/2001,82.8736,83.3191
6/27/2001,83.3534,83.2712
6/28/2001,83.6276,83.7304
6/29/2001,84.176,84.0389
7/2/2001,84.176,85.0877
7/3/2001,84.9848,85.0671
7/5/2001,84.3611,83.4083
7/6/2001,83.1546,81.6055
7/9/2001,81.9071,82.051
7/10/2001,82.4554,81.0639
7/11/2001,80.9543,81.1462
7/12/2001,81.9139,83.0724
7/13/2001,82.8325,83.7921
7/16/2001,83.4699,82.7433
7/17/2001,82.3937,83.5179
7/18/2001,82.6405,82.949
7/19/2001,83.751,83.6756
7/20/2001,83.045,83.1752
7/23/2001,83.4905,81.5369
7/24/2001,81.5712,80.7486
7/25/2001,80.8309,81.6397
7/26/2001,81.6123,82.4966
7/27/2001,82.8256,82.8119
7/30/2001,83.0724,82.8393
7/31/2001,82.9421,83.182
8/1/2001,83.607,83.703
8/2/2001,84.4707,84.0457
8/3/2001,83.8744,83.5865
8/6/2001,83.182,82.4623
8/7/2001,82.4417,82.7845
8/8/2001,82.3389,81.249
8/9/2001,81.3655,81.4889
8/10/2001,81.4341,81.77
8/13/2001,81.9825,81.7905
8/14/2001,82.3526,81.7563
8/15/2001,81.7288,81.0502
8/16/2001,80.7486,81.3313
8/17/2001,80.6458,80.0289
8/20/2001,80.0631,80.7692
8/21/2001,80.7486,79.3914
8/22/2001,80.0289,80.2139
8/23/2001,80.1728,79.9261
8/24/2001,80.3442,81.5849
8/27/2001,81.5506,81.0982
8/28/2001,81.0776,79.9123
8/29/2001,80.2893,79.1995
8/30/2001,78.7265,77.6777
8/31/2001,77.7325,78.2466
9/4/2001,78.041,77.7462
9/5/2001,77.9382,77.9382
9/6/2001,77.2184,75.9297
9/7/2001,75.4156,74.5245
9/10/2001,73.8253,75.4362
9/17/2001,69.2327,71.4947
9/18/2001,71.5153,71.3234
9/19/2001,71.3576,69.8839
9/20/2001,68.8214,67.663
9/21/2001,64.8715,66.9357
9/24/2001,68.6146,69.2889
9/25/2001,69.3233,70.0114
9/26/2001,70.4242,69.7636
9/27/2001,69.6673,70.3691
9/28/2001,70.8577,71.8623
10/1/2001,71.4907,71.7453
10/2/2001,71.5595,72.6467
10/3/2001,71.9724,73.8646
10/4/2001,74.5113,73.9265
10/5/2001,73.7957,73.782
10/8/2001,73.1214,73.3003
10/9/2001,73.3554,72.9081
10/10/2001,72.798,74.532
10/11/2001,74.9655,75.6879
10/12/2001,75.1031,75.3439
10/15/2001,74.7453,75.2063
10/16/2001,75.5503,75.6811
10/17/2001,76.4242,74.071
10/18/2001,74.188,73.9127
10/19/2001,73.6237,73.8646
10/22/2001,73.8302,75.3233
10/23/2001,75.6604,74.938
10/24/2001,74.9861,74.7384
10/25/2001,73.9334,76.0801
10/26/2001,75.6535,75.9081
10/29/2001,75.798,73.9334
10/30/2001,73.8646,73.0458
10/31/2001,73.5549,72.798
11/1/2001,73.3485,74.6627
11/2/2001,74.6146,75.1719
11/5/2001,75.7705,76.1558
11/6/2001,75.9288,77.3393
11/7/2001,76.9058,77.2361
11/8/2001,77.6627,77.4769
11/9/2001,77.2361,77.5595
11/12/2001,76.376,77.0847
11/13/2001,78.0549,78.8187
11/14/2001,79.2453,78.8944
11/15/2001,78.6948,79.0389
11/16/2001,79.1834,78.6879
11/19/2001,79.0733,79.6581
11/20/2001,79.3829,78.9907
11/21/2001,78.7843,78.4678
11/23/2001,78.4678,79.5962
11/26/2001,79.6444,79.7682
11/27/2001,79.5549,79.4242
11/28/2001,78.9494,77.9861
11/29/2001,78.2063,79.0389
11/30/2001,78.7155,78.4746
12/3/2001,78.1994,78.0068
12/4/2001,78.3852,79.3279
12/5/2001,79.548,80.7797
12/6/2001,80.7384,80.7384
12/7/2001,80.4356,80.2017
12/10/2001,79.7132,78.7017
12/11/2001,79.0595,78.5434
12/12/2001,78.8187,78.6329
12/13/2001,78.0618,77.1054
12/14/2001,77.2912,77.8416
12/17/2001,77.7453,78.6467
12/18/2001,78.8737,79.1146
12/19/2001,78.5022,79.6719
12/20/2001,79.4723,78.8875
12/21/2001,79.4196,79.3643
12/24/2001,79.2815,79.2124
12/26/2001,79.1572,79.6474
12/27/2001,79.606,80.1307
12/28/2001,80.2895,80.0893
12/31/2001,80.1928,78.9155
1/2/2002,79.4748,79.7648
1/3/2002,79.8476,80.6692
1/4/2002,80.8971,81.2078
1/7/2002,81.263,80.6347
1/8/2002,80.6347,80.4483
1/9/2002,80.5588,79.7924
1/10/2002,79.8752,80.1445
1/11/2002,80.2343,79.3574
1/14/2002,79.1572,78.8603
1/15/2002,79.0882,79.5024
1/16/2002,78.9155,77.8937
1/17/2002,78.5427,78.4806
1/18/2002,78.018,78.1216
1/22/2002,78.5358,77.583
1/23/2002,77.7625,78.1768
1/24/2002,78.4599,78.4184
1/25/2002,78.1008,78.3977
1/28/2002,78.6394,78.6118
1/29/2002,78.6048,76.14
1/30/2002,76.216,77.2378
1/31/2002,77.4311,78.1423
2/1/2002,78.0801,77.7763
2/4/2002,77.4864,75.8432
2/5/2002,75.5325,75.3737
2/6/2002,75.7051,75.0492
2/7/2002,75.063,74.5797
2/8/2002,75.0008,76.0089
2/11/2002,75.9812,76.9409
2/12/2002,76.6095,76.6993
2/13/2002,76.9685,77.514
2/14/2002,77.6797,77.369
2/15/2002,77.4311,76.5612
2/19/2002,76.0503,75.0906
2/20/2002,75.2908,76.3541
2/21/2002,75.8984,74.773
2/22/2002,74.8075,75.6982
2/25/2002,75.7672,76.9478
2/26/2002,77.0514,76.789
2/27/2002,77.2999,77.0859
2/28/2002,77.2102,76.7407
3/1/2002,77.1342,78.5289
3/4/2002,78.6394,79.9167
3/5/2002,79.6267,79.6612
3/6/2002,79.4679,80.6071
3/7/2002,81.0282,80.4345
3/8/2002,81.042,80.7728
3/11/2002,80.7037,80.9454
3/12/2002,80.1583,80.8971
3/13/2002,80.5242,80.1169
3/14/2002,80.1169,80.0064
3/15/2002,80.2958,80.7666
3/18/2002,81.0781,80.7804
3/19/2002,81.2166,81.3205
3/20/2002,80.6627,79.7903
3/21/2002,79.8319,79.8249
3/22/2002,79.9703,79.6518
3/25/2002,79.6864,78.6617
3/26/2002,78.5994,79.1187
3/27/2002,78.9525,79.3264
3/28/2002,79.6034,79.2918
4/1/2002,79.091,79.3264
4/2/2002,78.9179,78.8902
4/3/2002,78.9387,78.3363
4/4/2002,77.9624,78.0109
4/5/2002,78.3709,78.0247
4/8/2002,77.0762,78.1909
4/9/2002,78.364,77.6439
4/10/2002,77.6162,78.5233
4/11/2002,78.1632,76.5707
4/12/2002,76.8684,77.1454
4/15/2002,77.2839,76.5569
4/16/2002,77.3393,78.3778
4/17/2002,78.5094,78.2117
4/18/2002,78.1701,77.8724
4/19/2002,78.3778,78.1563
4/22/2002,77.8101,76.8546
4/23/2002,76.9169,76.5223
4/24/2002,76.55,75.7537
4/25/2002,75.6152,75.7953
4/26/2002,76.0168,74.3551
4/29/2002,74.729,73.9881
4/30/2002,74.0989,74.6805
5/1/2002,74.7567,75.5945
5/2/2002,75.5391,75.3037
5/3/2002,75.1929,74.4867
5/6/2002,74.5282,73.0257
5/7/2002,73.4619,72.7695
5/8/2002,74.1197,75.4768
5/9/2002,75.2275,74.6044
5/10/2002,74.7567,73.1988
5/13/2002,73.545,74.6874
5/14/2002,75.8991,76.3145
5/15/2002,75.816,76.0168
5/16/2002,75.9545,76.4115
5/17/2002,76.6192,76.7854
5/20/2002,76.6053,75.9545
5/21/2002,76.2384,75.2621
5/22/2002,74.9298,75.4283
5/23/2002,75.6499,76.2315
5/24/2002,76.1484,75.2552
5/28/2002,75.5045,74.8467
5/29/2002,74.5143,74.2928
5/30/2002,73.7735,74.0851
5/31/2002,74.362,74.2374
6/3/2002,74.1474,72.2641
6/4/2002,72.1118,72.4441
6/5/2002,72.6657,73.1227
6/6/2002,73.0742,71.634
6/7/2002,70.4708,71.5509
6/10/2002,71.4817,71.8279
6/11/2002,72.0979,70.5955
6/12/2002,70.4224,71.0247
6/13/2002,70.7132,70.3116
6/14/2002,69.453,70.2077
6/17/2002,70.5678,72.091
6/18/2002,71.8279,72.6795
6/19/2002,71.6617,70.9832
6/20/2002,70.8032,70.0762
6/21/2002,69.8111,68.9843
6/24/2002,68.5187,69.3456
6/25/2002,69.693,67.7891
6/26/2002,66.1493,67.9003
6/27/2002,68.4423,69.0885
6/28/2002,68.9565,68.7619
7/1/2002,68.9148,67.4209
7/2/2002,67.3027,65.9895
7/3/2002,65.7463,66.3647
7/5/2002,67.2472,69.0051
7/8/2002,68.7758,68.1435
7/9/2002,67.9073,66.4272
7/10/2002,66.7052,64.0092
7/11/2002,63.759,64.5303
7/12/2002,64.8499,63.8216
7/15/2002,63.6757,64.162
7/16/2002,63.3143,62.9252
7/17/2002,64.2454,63.0503
7/18/2002,63.0225,61.0074
7/19/2002,60.2848,58.8604
7/22/2002,58.4365,57.1163
7/23/2002,57.3595,55.5529
7/24/2002,54.2883,58.8673
7/25/2002,58.5546,58.367
7/26/2002,58.8187,59.4788
7/29/2002,60.799,62.3763
7/30/2002,62.0636,63.1893
7/31/2002,62.8766,63.3421
8/1/2002,63.1476,61.6884
8/2/2002,61.4938,60.3057
8/5/2002,60.0972,58.2072
8/6/2002,59.2217,60.1667
8/7/2002,61.0561,61.2159
8/8/2002,61.4383,63.1962
8/9/2002,62.6056,63.4325
8/12/2002,62.5292,62.9669
8/13/2002,62.6403,61.8204
8/14/2002,61.8552,64.0787
8/15/2002,64.5095,64.9681
8/16/2002,64.4956,64.7735
8/19/2002,64.9403,66.2883
8/20/2002,65.8853,65.5865
8/21/2002,66.052,66.5315
8/22/2002,66.3508,67.1777
8/23/2002,66.7121,65.7324
8/26/2002,65.9478,66.191
8/27/2002,66.4967,65.4267
8/28/2002,64.8152,63.9953
8/29/2002,63.4186,64.0231
8/30/2002,63.7034,63.7729
9/3/2002,63.0433,61.341
9/4/2002,61.5703,62.2165
9/5/2002,61.4869,61.6884
9/6/2002,62.3624,62.5361
9/9/2002,61.9107,62.9947
9/10/2002,63.3282,63.7173
9/11/2002,64.2524,63.3213
9/12/2002,63.0572,62.1539
9/13/2002,61.6259,62.3068
9/16/2002,62.0567,62.4597
9/17/2002,63.1545,61.0283
9/18/2002,60.4585,60.4168
9/19/2002,59.7498,58.8534
9/20/2002,59.2707,58.8729
9/23/2002,58.3843,58.3913
9/24/2002,57.5398,57.449
9/25/2002,58.1889,58.8729
9/26/2002,59.3405,59.8361
9/27/2002,59.3266,57.7561
9/30/2002,57.2327,57.0861
10/1/2002,57.5328,59.8291
10/2/2002,59.1102,58.0353
10/3/2002,58.0284,57.449
10/4/2002,57.791,56.3951
10/7/2002,55.8786,55.2295
10/8/2002,55.7041,56.095
10/9/2002,55.2016,54.5106
10/10/2002,54.399,56.2765
10/11/2002,57.3025,58.7403
10/14/2002,58.0702,59.0683
10/15/2002,60.7155,61.909
10/16/2002,61.0086,60.4084
10/17/2002,62.0277,61.6089
10/18/2002,61.1761,61.8671
10/21/2002,61.5042,62.935
10/22/2002,62.1533,62.4813
10/23/2002,61.9579,62.9559
10/24/2002,63.3398,61.6717
10/25/2002,61.567,62.9559
10/28/2002,63.619,62.5441
10/29/2002,62.1742,61.8183
10/30/2002,61.895,62.4185
10/31/2002,62.579,61.7834
11/1/2002,61.6647,63.0048
11/4/2002,64.0727,63.605
11/5/2002,63.4026,64.1076
11/6/2002,64.5473,64.9382
11/7/2002,64.2262,63.3468
11/8/2002,63.1863,62.5721
11/11/2002,62.4744,61.6019
11/12/2002,61.8811,62.0905
11/13/2002,61.6438,62.1533
11/14/2002,62.8652,63.3259
11/15/2002,62.8164,63.7935
11/18/2002,64.317,63.1514
11/19/2002,62.8303,63.0676
11/20/2002,62.8024,64.4705
11/21/2002,64.631,65.671
11/22/2002,65.2453,65.2034
11/25/2002,65.2104,65.2453
11/26/2002,64.9591,64.0029
11/27/2002,64.5752,65.8036
11/29/2002,66.1666,65.5942
12/2/2002,66.6342,65.6989
12/3/2002,65.0847,64.8195
12/4/2002,64.0517,64.5264
12/5/2002,64.7218,63.8144
12/6/2002,62.9001,64.2332
12/9/2002,63.5632,62.4674
12/10/2002,62.8303,63.3049
12/11/2002,63.1095,63.3608
12/12/2002,63.6539,63.3538
12/13/2002,62.7535,62.3557
12/16/2002,62.6907,63.968
12/17/2002,63.7726,63.4096
12/18/2002,63.0397,62.6768
12/19/2002,62.3627,62.2301
12/20/2002,62.5596,63.1137
12/23/2002,62.8331,63.1347
12/24/2002,62.8331,62.6648
12/26/2002,62.9103,62.6929
12/27/2002,62.3913,61.2832
12/30/2002,61.5707,61.7952
12/31/2002,61.711,61.8793
1/2/2003,62.3142,63.8711
1/3/2003,63.7589,64.0675
1/6/2003,63.9904,65.1967
1/7/2003,65.1546,65.0354
1/8/2003,64.6636,64.0956
1/9/2003,64.3971,65.0915
1/10/2003,64.4883,65.2668
1/13/2003,65.6034,65.2458
1/14/2003,65.0073,65.4562
1/15/2003,65.6034,64.8039
1/16/2003,64.874,64.5374
1/17/2003,63.815,63.5836
1/21/2003,63.7309,62.5947
1/22/2003,62.258,61.8372
1/23/2003,62.244,62.216
1/24/2003,62.1318,60.5818
1/27/2003,60.126,59.7543
1/28/2003,60.0558,60.1961
1/29/2003,59.9086,60.652
1/30/2003,60.8694,59.2142
1/31/2003,59.0179,60.3574
2/3/2003,60.4135,60.4766
2/4/2003,59.8314,59.8805
2/5/2003,60.14,59.5088
2/6/2003,59.1721,59.2283
2/7/2003,59.5509,58.5059
2/10/2003,58.5339,58.9197
2/11/2003,59.1721,58.5129
2/12/2003,58.3235,57.5801
2/13/2003,57.6152,57.7554
2/14/2003,57.7695,59.0179
2/18/2003,59.2844,60.0558
2/19/2003,59.8384,59.7402
2/20/2003,59.7613,59.1441
2/21/2003,59.1792,59.7402
2/24/2003,59.5649,58.7724
2/25/2003,58.1762,59.2423
2/26/2003,58.9267,58.3796
2/27/2003,58.7022,59.1511
2/28/2003,59.2423,59.5439
3/3/2003,59.7963,58.9758
3/4/2003,58.8776,58.036
3/5/2003,57.9378,58.5269
3/6/2003,58.1201,58.036
3/7/2003,57.2364,58.4357
3/10/2003,57.9308,57.0331
3/11/2003,57.1453,56.472
3/12/2003,56.3738,56.8507
3/13/2003,57.6362,58.8145
3/14/2003,59.0529,59.0038
3/17/2003,58.5339,60.8624
3/18/2003,61.1219,61.2201
3/19/2003,61.213,61.69
3/20/2003,61.2481,61.8232
3/21/2003,62.525,63.1375
3/24/2003,61.9757,61.0393
3/25/2003,61.0745,61.6237
3/26/2003,61.6519,61.3139
3/27/2003,60.8351,61.3632
3/28/2003,60.8844,61.0534
3/31/2003,60.0958,59.6663
4/1/2003,60.0254,60.5816
4/2/2003,61.6378,62.0462
4/3/2003,62.5742,61.7504
4/4/2003,62.2644,62.1166
4/7/2003,63.6093,61.9969
4/8/2003,62.1729,62.0954
4/9/2003,62.2151,61.2787
4/10/2003,61.3209,61.6167
4/11/2003,62.0743,61.3632
4/14/2003,61.5885,62.6306
4/15/2003,62.5531,63.215
4/16/2003,63.3065,62.1377
4/17/2003,62.1729,63.0601
4/21/2003,63.2713,63.1234
4/22/2003,62.7362,64.3134
4/23/2003,64.5105,64.9048
4/24/2003,64.4472,64.3275
4/25/2003,64.2852,63.5318
4/28/2003,63.6797,64.6302
4/29/2003,64.8767,64.8556
4/30/2003,64.7147,64.7147
5/1/2003,64.7218,64.7077
5/2/2003,64.4683,65.6301
5/5/2003,65.8131,65.5033
5/6/2003,65.5104,66.123
5/7/2003,65.7779,65.7568
5/8/2003,65.1442,65.095
5/9/2003,65.3625,65.9962
5/12/2003,65.8343,66.8059
5/13/2003,66.5595,66.6862
5/14/2003,66.9538,66.5454
5/15/2003,66.813,66.9679
5/16/2003,66.813,66.7989
5/19/2003,66.2919,65.2358
5/20/2003,65.3555,65.102
5/21/2003,64.8556,65.2358
5/22/2003,65.447,65.8836
5/23/2003,65.8554,66.0173
5/27/2003,65.6935,67.1721
5/28/2003,67.4889,67.3622
5/29/2003,67.51,67.1862
5/30/2003,67.5241,68.2634
6/2/2003,68.6718,68.5451
6/3/2003,68.4043,68.8267
6/4/2003,68.7634,69.8195
6/5/2003,69.4111,70.1645
6/6/2003,70.6926,69.8899
6/9/2003,69.5449,69.1788
6/10/2003,69.3267,69.8829
6/11/2003,69.8195,70.6222
6/12/2003,70.9391,70.8405
6/13/2003,70.8405,70.1012
6/16/2003,70.3828,71.5798
6/17/2003,71.8685,71.5798
6/18/2003,71.3193,71.5164
6/19/2003,71.5657,70.4251
6/20/2003,70.9415,70.2702
6/23/2003,70.2772,69.5494
6/24/2003,69.408,69.62
6/25/2003,69.6271,68.9204
6/26/2003,69.0971,69.8179
6/27/2003,69.7826,69.0123
6/30/2003,69.408,68.9911
7/1/2003,68.7226,69.6271
7/2/2003,69.7967,70.5034
7/3/2003,70.0087,69.7755
7/7/2003,70.4186,71.1605
7/8/2003,71.0192,71.4786
7/9/2003,71.316,71.0758
7/10/2003,70.5528,70.1712
7/11/2003,70.2348,70.8355
7/14/2003,71.5139,71.1818
7/15/2003,71.6411,71.0263
7/16/2003,71.2383,70.6094
7/17/2003,70.0652,69.6059
7/18/2003,69.9734,70.3196
7/21/2003,70.2772,69.4504
7/22/2003,69.7402,70.0794
7/23/2003,70.1076,70.1288
7/24/2003,70.6588,69.5988
7/25/2003,69.719,70.8284
7/28/2003,70.9274,70.567
7/29/2003,70.7648,70.2419
7/30/2003,70.3832,70.0723
7/31/2003,70.6518,70.2348
8/1/2003,70.0935,69.613
8/4/2003,69.4716,69.613
8/5/2003,69.5423,68.1361
8/6/2003,68.3269,68.5318
8/7/2003,68.666,69.2526
8/8/2003,69.4787,69.4504
8/11/2003,69.4363,69.7119
